,timestamp,classifier,classifier_id,cost,epoch,current_minibatch_index,beta1,beta2,calculated_learning_rate,current_batch_index,current_batch_iteration,epsilon,hidden_layers,iteration_count,lambd,learning_rate,learning_rate_decay,minibatch_size,shuffle,total_batch_index,total_iteration_count
10,2017-09-28 18:28:18.487281,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.56844340596502,1,,0.9,0.999,0.003,0.0,0.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,10.0
11,2017-09-28 18:28:18.496052,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.5486258113160827,1,,0.9,0.999,0.003,0.0,1.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,11.0
12,2017-09-28 18:28:18.504894,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.36909267780799,1,,0.9,0.999,0.003,0.0,2.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,12.0
13,2017-09-28 18:28:18.513541,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3544200231721306,1,,0.9,0.999,0.003,0.0,3.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,13.0
14,2017-09-28 18:28:18.522175,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.453878518842586,1,,0.9,0.999,0.003,0.0,4.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,14.0
15,2017-09-28 18:28:18.530952,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.4882530384943828,1,,0.9,0.999,0.003,0.0,5.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,15.0
16,2017-09-28 18:28:18.539764,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.4396309483824707,1,,0.9,0.999,0.003,0.0,6.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,16.0
17,2017-09-28 18:28:18.548537,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3613601863996707,1,,0.9,0.999,0.003,0.0,7.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,17.0
18,2017-09-28 18:28:18.557313,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3305009660227147,1,,0.9,0.999,0.003,0.0,8.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,18.0
19,2017-09-28 18:28:18.566080,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3727895732454007,1,,0.9,0.999,0.003,0.0,9.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,19.0
20,2017-09-28 18:28:18.576461,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3985668878612836,2,,0.9,0.999,0.003,0.0,0.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,20.0
21,2017-09-28 18:28:18.585130,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3868434466354989,2,,0.9,0.999,0.003,0.0,1.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,21.0
22,2017-09-28 18:28:18.593739,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3610359668414538,2,,0.9,0.999,0.003,0.0,2.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,22.0
23,2017-09-28 18:28:18.603028,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3323886150283761,2,,0.9,0.999,0.003,0.0,3.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,23.0
24,2017-09-28 18:28:18.611756,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3108584942047856,2,,0.9,0.999,0.003,0.0,4.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,24.0
25,2017-09-28 18:28:18.620377,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.301265103514241,2,,0.9,0.999,0.003,0.0,5.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,25.0
26,2017-09-28 18:28:18.629028,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3020053110887067,2,,0.9,0.999,0.003,0.0,6.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,26.0
27,2017-09-28 18:28:18.638003,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3077745419848188,2,,0.9,0.999,0.003,0.0,7.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,27.0
28,2017-09-28 18:28:18.649048,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3133126560807855,2,,0.9,0.999,0.003,0.0,8.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,28.0
29,2017-09-28 18:28:18.658247,NeuralNetWithAdam,e3e119c7-2ab4-4a3b-b6f7-309484367b01,1.3153267033550113,2,,0.9,0.999,0.003,0.0,9.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,29.0
